timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity_1d,dev_activity_contributors_count_7d,dormant_circulation_180d,dormant_circulation_2y,dormant_circulation_365d,dormant_circulation_90d,dormant_circulation_usd_180d,exchange_balance,exchange_inflow,exchange_inflow_usd,exchange_outflow,exchange_outflow_usd,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_z_score,network_growth,network_profit_loss,nvt,nvt_transaction_volume,percent_of_total_supply_in_profit,percent_of_total_supply_on_exchanges,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,supply_on_exchanges,supply_outside_exchanges,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,transactions_count,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2024-01-20 16:00:00,3.0,12.0,356.0,90.0,6458874.425233488,6458874.425233488,,,,,,,,,,,,,,,,,,,,,,47020.71571533,266136.23626663,645.249223597401,219115.52055130003,514.06407283506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.608980280976,,,,,,,,,,,,,,,,,1.717116296291,1.717116296291,9.647619843483,11.345970034599,0.015411963551,0.015411963551,,,-0.016725866359,-0.016725866359,0.015411963551,2.300943447926,1.372849915351,72.0,55.0,,,,,488651.60469618,,,,,,,28.0,28.0,,0.0,0.0,0.0,0.0
2024-01-20 20:00:00,0.0,11.0,356.0,90.0,2429.12387209988,2429.12387209988,,,,,,,,,,,,,,,,,,,,,,-11257.20268871,0.0,0.0,11257.20268871,28.591084546804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.297915466696,,,,,,,,,,,,,,,,,-2.611200690269,-2.611200690269,7.312388896942,4.701188206673,-0.042646190936,-0.042646190936,,,-0.283463471634,-0.283463471634,-0.042646190936,2.018177911851,1.46379337746,55.0,42.0,,,,,11257.202688709998,,,,,,,27.0,27.0,,0.0,0.0,0.0,0.0
2024-01-21 00:00:00,0.0,11.0,355.0,89.0,0.0,0.0,100001326.24042286,100001326.24042286,100001326.24042286,904712.4519264376,100001326.24042286,15281900.90369305,100001326.24042286,100001326.24042286,100001326.24042286,73272279.812141,6180207.064534053,77767172.93937893,254391.5209732772,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.989629036951,62.989629036951,62.989629036951,62.989629036951,62.989629036951,62.989629036951,36.62984240297,129.592580197295,127.36888389691,127.36888389691,127.36888389691,127.36888389691,127.36888389691,53.721530347862,-0.262960248257,0.058398496126,0.058398496126,0.058398496126,0.98035526847,0.058398496126,0.687304077688,0.058398496126,0.058398496126,0.058398496126,0.321358744384,0.824230222768,0.211560585718,-0.634843783956,2.0,0.0,110.533823235754,79.085759607548,30.345355993164,61.80992149333,4278348.600488762,4278348.600488762,4278348.600488762,2305.680636361795,4278348.600488762,55552.106309222276,4278348.600488762,4278348.600488762,4278348.600488762,569667.7767553556,18733.829471000714,918403.6949270011,-5.004522800446,-5.004522800446,14.239563882351,9.235041081905,-0.143738640876,-0.143738640876,-0.981023795251,-0.981023795251,-0.526906726564,-0.526906726564,-0.143738640876,2.270361194846,1.75191954325,43.0,39.0,61810741.24149457,38190584.998928286,100001326.24042286,30345758.445542086,0.0,749133.52217413,515333.3899054399,0.68790592685,5.0,,111.0,9.0,9.0,1.397645085339,0.0,0.0,0.0,0.0
2024-01-21 04:00:00,0.0,10.0,355.0,88.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4.044467747211,4.044467747211,6.935422599316,10.979890346527,0.12771666595,0.12771666595,,,-0.157276104021,-0.157276104021,0.12771666595,2.840911264797,1.433439177093,75.0,39.0,,,,,0.0,,,,,,,15.0,14.0,,0.0,0.0,0.0,0.0
2024-01-21 08:00:00,0.0,10.0,357.0,90.0,87781.86495752227,87781.86495752227,,,,,,,,,,,,,,,,,,,,,,-115837.51678651999,0.0,0.0,115837.51678651999,290.005973442848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.157078837341,,,,,,,,,,,,,,,,,2.209610819817,2.209610819817,1.83279389143,4.042404711246,0.119039021435,0.119039021435,,,-0.096063941813,-0.096063941813,0.119039021435,0.596729515221,0.521081525365,19.0,14.0,,,,,115837.51678651999,,,,,,,6.0,6.0,,0.0,0.0,0.0,0.0
2024-01-21 12:00:00,3.0,13.0,355.0,91.0,903988.8859177241,903988.8859177241,,,,,,,,,,,,,,,,,,,,,,-281848.65533961,117647.21777931,301.653611268915,399495.87311892,1024.394067124134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.886716048521,,,,,,,,,,,,,,,,,7.84821420908,7.84821420908,3.621207654476,11.469421863556,0.291039080764,0.291039080764,,,0.742585688172,0.742585688172,0.291039080764,1.072974395183,0.865343740696,34.0,37.0,,,,,519544.05452637,,,,,,,24.0,24.0,,0.0,0.0,0.0,0.0
2024-01-21 16:00:00,3.0,10.0,355.0,89.0,1449570.9583698085,1449570.9583698085,,,,,,,,,,,,,,,,,,,,,,223640.69579501,226380.0,578.778668884602,2739.30420499,6.97383756031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.901185609376,,,,,,,,,,,,,,,,,3.263053178787,3.263053178787,8.798706650734,12.061759829521,-0.080138846113,-0.080138846113,,,0.224009287694,0.224009287694,-0.080138846113,2.385190459337,1.563214064106,66.0,54.0,,,,,233739.30420499,,,,,,,31.0,31.0,,0.0,0.0,0.0,0.0
2024-01-21 20:00:00,4.0,11.0,354.0,89.0,1852563.8132861198,1852563.8132861198,,,,,,,,,,,,,,,,,,,,,,387215.15719733,387215.15719733,986.34228008135,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-788.631518099992,,,,,,,,,,,,,,,,,-0.134707152843,-0.134707152843,9.059143066406,8.924435913563,0.027829384671,0.027829384671,,,-0.176940264942,-0.176940264942,0.027829384671,2.258557985725,1.956975019897,67.0,59.0,,,,,395346.03656169,,,,,,,26.0,26.0,,0.0,0.0,0.0,0.0
2024-01-22 00:00:00,0.0,11.0,354.0,88.0,0.0,0.0,100001326.24042286,100001326.24042286,100001326.24042286,720780.3311278273,100001326.24042286,15292866.0585468,100001326.24042286,100001326.24042286,100001326.24042286,73265846.21784166,6252656.802448004,77319487.91419768,236357.29579553855,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.88451056504,63.88451056504,63.88451056504,63.88451056504,63.88451056504,63.88451056504,37.189941905675,130.597817246387,128.373961318677,128.373961318677,128.373961318677,128.373961318677,128.373961318677,52.704324527083,-0.230316148662,0.051088396957,0.051088396957,0.051088396957,0.936034026398,0.051088396957,0.604052963054,0.051088396957,0.051088396957,0.051088396957,0.281404545619,0.737268084692,0.194819698053,-0.637570421071,2.0,0.0,138.74036502071,92.865516912997,30.345355993164,61.839516232936,4277946.18346363,4277946.18346363,4277946.18346363,1682.918650440559,4277946.18346363,55330.64062680595,4277946.18346363,4277946.18346363,4277946.18346363,569013.1385215182,18534.931704385544,867377.0679254637,9.874259769917,9.874259769917,5.563045740128,15.437305510044,0.062606905275,0.062606905275,0.730084989857,0.730084989857,0.986747563077,0.986747563077,0.062606905275,3.067563265448,2.198862269378,56.0,50.0,61840336.373597585,38160989.866825275,100001326.24042286,30345758.445542086,0.0,1076840.2477543,0.0,0.0,4.0,,140.0,23.0,23.0,1.493992276495,0.0,0.0,0.0,0.0
2024-01-22 04:00:00,0.0,12.0,352.0,89.0,235119.0966687725,235119.0966687725,,,,,,,,,,,,,,,,,,,,,,11295.01389644,11295.01389644,28.151360069274,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.207696318936,,,,,,,,,,,,,,,,,8.166636705399,8.166636705399,5.702313244343,13.868949949741,-0.041475355889,-0.041475355889,,,1.052229589357,1.052229589357,-0.041475355889,1.951765179899,1.645252657571,49.0,45.0,,,,,11525.524384119999,,,,,,,20.0,20.0,,0.0,0.0,0.0,0.0
2024-01-22 08:00:00,0.0,11.0,352.0,89.0,49473.371097796364,49473.371097796364,,,,,,,,,,,,,,,,,,,,,,-133286.69056382,0.0,0.0,133286.69056382,327.412132921634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.980641172651,,,,,,,,,,,,,,,,,10.88046592474,10.88046592474,4.457816958427,15.338282883167,0.048967233192,0.048967233192,,,1.279838137505,1.279838137505,0.048967233192,1.266738925344,1.670910479096,46.0,62.0,,,,,133286.69056382,,,,,,,32.0,32.0,,0.0,0.0,0.0,0.0
2024-01-22 12:00:00,0.0,13.0,353.0,88.0,10174316.152596578,10174316.152596576,,,,,,,,,,,,,,,,,,,,,,291151.48848179006,536334.6185581901,1245.11284144651,245183.1300764,580.855137317501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-344.896963955988,,,,,,,,,,,,,,,,,9.180759012699,9.180759012699,3.211175441742,12.391934454441,-0.132973072689,-0.132973072689,,,0.448623038446,0.448623038446,-0.132973072689,1.605461100592,1.135181583989,61.0,52.0,,,,,792463.35309496,,,,,,,17.0,17.0,,0.0,0.0,0.0,0.0
2024-01-22 16:00:00,0.0,12.0,351.0,89.0,903.478304801337,903.478304801337,,,,,,,,,,,,,,,,,,,,,,-4610.23656596,0.0,0.0,4610.23656596,10.363327841968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.336005826724,,,,,,,,,,,,,,,,,4.903021454811,4.903021454811,8.962831735611,13.865853190422,-0.01839358059,-0.01839358059,,,0.434542932853,0.434542932853,-0.01839358059,1.382864851962,1.348215884312,63.0,65.0,,,,,4610.23656596,,,,,,,32.0,32.0,,0.0,0.0,0.0,0.0
2024-01-22 20:00:00,3.0,12.0,349.0,91.0,52174.50443906382,52174.50443906382,,,,,,,,,,,,,,,,,,,,,,-134954.44314544002,0.0,0.0,134954.44314544002,303.20352834718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.995717857864,,,,,,,,,,,,,,,,,-7.791086792946,-7.791086792946,10.980418801308,3.189332008362,-0.105597858912,-0.105597858912,,,-0.844844969788,-0.844844969788,-0.105597858912,1.160983678326,1.157256730906,46.0,42.0,,,,,134954.44314544002,,,,,,,15.0,15.0,,0.0,0.0,0.0,0.0
