timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity,dev_activity_1d,dev_activity_contributors_count,dev_activity_contributors_count_7d,dormant_circulation_180d,dormant_circulation_2y,dormant_circulation_365d,dormant_circulation_3y,dormant_circulation_90d,dormant_circulation_usd_180d,exchange_balance,exchange_inflow,exchange_inflow_usd,exchange_outflow,exchange_outflow_usd,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_z_score,network_growth,network_profit_loss,nvt,nvt_transaction_volume,percent_of_total_supply_in_profit,percent_of_total_supply_on_exchanges,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,supply_on_exchanges,supply_outside_exchanges,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,transactions_count,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2023-04-02 12:00:00,4.0,18.0,264.0,85.0,21401436.293489475,21401436.293489475,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,4623.522000000002,8500.507000000001,302.657420047017,3876.985,136.266792302491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.897451531819,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,120515.82327096,,,,,46112.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-02 16:00:00,5.0,21.0,268.0,90.0,11544498.818216046,11544498.818216046,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,-49458.95730000001,16242.3827,571.20401657273,65701.34000000001,2281.46247368936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-173.17791307652,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,132003.40446287268,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-02 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46126.0,,,,,,,,
2023-04-02 20:00:00,4.0,21.0,267.0,91.0,729229.8663563048,729229.8663563047,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,-115055.3682371273,24769.681762872675,887.329848106898,139825.05,5198.511110515761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.663942980821,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.010113268608,0.015782828283,1.0,1.0,,,,,398170.79622574535,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-03 00:00:00,0.0,22.0,267.0,92.0,7094.081976178668,7094.081976178668,2800716.4340413646,2800716.4340413646,26115632.09568286,959226.8697000018,2800716.4340413646,22764929.1774,2800716.4340413646,2800716.4340413646,2800716.4340413646,59231578.16204409,4060181.2194478875,83985888.63084905,941990.3019828373,19.0,0.0,0.0,0.0,0.0,431040.0,0.0,0.0,0.0,459205.14389999997,15547.603760040844,68033.04700000005,134396.33000000002,4998.305312376875,66363.283,2403.210860582563,-3523.427276030929,-186.278445178545,-3523.427276030758,-3523.427276030758,-3523.427276030758,-3523.427276030758,51.065051079735,81.572975607833,81.071037201848,81.071037201848,81.071037201848,81.071037201848,81.071037201848,48.535329825536,-0.793886480153,-0.0,-0.0,0.255545454058,0.975836505925,-0.0,0.94179783032,-0.0,-0.0,-0.0,0.793886480153,0.986118779354,0.87528516257,5.15588408523,8.0,4.150392266869,2.919764367023,2.364671583747,-3177.753930640192,14064.797667576982,5722692.271275691,5722692.271275691,5722692.271275691,34699.42861877509,5722692.271275691,853270.3736542464,5722692.271275691,5722692.271275691,5722692.271275691,2633740.2868429753,145343.03924286514,3387152.918325531,0.0,0.0,0.0,0.0,0.0,0.0,-0.223322529509,-0.223322529509,0.0,0.0,0.0,0.074133618815,0.0,6.0,0.0,393915099.6904951,-391114383.2564537,2800716.4340413646,-88999876.56883527,200759.61299999998,131225.04519999982,622134.7054000001,4.740975356128,15.0,,0.0,0.0,0.0,1.234744134065,0.0,0.0,0.0,0.0
2023-04-03 04:00:00,2.0,23.0,267.0,93.0,67682.07753888889,67682.07753888889,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,131274.91999999998,131274.91999999998,4717.625496525339,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.907233674252,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.029746541775,0.0,3.0,0.0,,,,,191660.9,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-03 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46132.0,,,,,,,,
2023-04-03 08:00:00,2.0,25.0,269.0,96.0,112824.63218749943,112824.63218749943,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,-17464.411,0.0,0.0,17464.411,639.158493709256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.687523563246,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.011857998625,0.0,3.0,0.0,,,,,80036.389,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-03 12:00:00,5.0,23.0,272.0,98.0,95702083.45478296,95702083.45478296,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-134.914952913605,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.00744047619,0.0,1.0,0.0,,,,,487370.2878,,,,,46138.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-03 16:00:00,0.0,20.0,271.0,94.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-03 20:00:00,2.0,19.0,271.0,93.0,1461893.2670739722,1461893.2670739722,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,-224572.56079999998,0.0,0.0,224572.56079999998,7995.666706859867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.291314947052,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,224572.56079999998,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-04 00:00:00,0.0,18.0,271.0,94.0,1303435.4988334263,1303435.4988334265,2800716.4340413646,2800716.4340413646,26115632.09568286,934622.2697474719,2800716.4340413646,13817194.624734528,2800716.4340413646,2800716.4340413646,2800716.4340413646,59411095.752413735,4123725.8786656074,84225320.62284905,936189.3547781984,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269528.04000000004,0.0,0.0,2185.99,77.426899318748,2185.99,77.419328409274,-3535.512832069646,-186.681778312963,-3535.512832069478,-3535.512832069478,-3535.512832069478,-3535.512832069478,51.867714004777,82.323315838221,81.82134927683,81.82134927683,81.82134927683,81.82134927683,81.82134927683,49.372771022914,-0.818703495364,-0.0,-0.0,0.263573534502,1.02297984074,-0.0,1.001490034585,-0.0,-0.0,-0.0,0.818703495364,1.014076687953,0.902127566735,5.097744970034,2.0,-500.101847199832,2.996629253012,2.296854743461,-3240.836227282307,14072.037209486174,5719264.923826929,5719264.923826929,5719264.923826929,33229.080696214536,5719264.923826929,501790.5979137564,5719264.923826929,5719264.923826929,5719264.923826929,2639308.7323885034,147900.0313195004,3395658.412647507,0.0,0.0,0.0,0.0,0.0,0.0,-0.223322529509,-0.223322529509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394117858.7304951,-391317142.2964537,2800716.4340413646,-90766632.81786172,613545.20974747,1014743.4027233114,204626.88702415852,0.201653823494,8.0,46143.0,0.0,0.0,0.0,1.304666418955,0.0,0.0,0.0,0.0
2023-04-04 04:00:00,0.0,16.0,271.0,90.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-04 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46148.0,,,,,,,,
