timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity,dev_activity_1d,dev_activity_contributors_count,dev_activity_contributors_count_7d,dormant_circulation_10y,dormant_circulation_180d,dormant_circulation_2y,dormant_circulation_365d,dormant_circulation_3y,dormant_circulation_5y,dormant_circulation_7y,dormant_circulation_8y,dormant_circulation_90d,dormant_circulation_9y,dormant_circulation_usd_180d,exchange_open_interest,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_intraday,mvrv_usd_intraday_10y,mvrv_usd_intraday_180d,mvrv_usd_intraday_1d,mvrv_usd_intraday_2y,mvrv_usd_intraday_30d,mvrv_usd_intraday_365d,mvrv_usd_intraday_3y,mvrv_usd_intraday_5y,mvrv_usd_intraday_60d,mvrv_usd_intraday_7d,mvrv_usd_intraday_90d,mvrv_usd_z_score,network_profit_loss,nvt,nvt_5min,nvt_transaction_volume,percent_of_total_supply_in_profit,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,total_funding_rates_aggregated_per_asset,total_open_interest,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,transactions_count,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2023-08-11 20:00:00,1058.0,204211.0,1129566.0,470532.0,50345.88711412911,50345.88711412912,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,152687209.8774876,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935433994481,0.791696369142,1.122789503537,0.997916508976,1.087094235824,0.936845029947,1.337674188964,0.793004652176,0.801652456418,0.926689166823,0.983522567459,1.026213860406,,-22451.043442449252,,155.066448355205,,,,,,,,,,,,,,,3.80631840229,3.80631840229,0.815222382545,4.621540784836,0.075782053399,0.075782053399,,,1.866178433288,1.866178433288,0.075782053399,1.113790501251,0.731667696442,24.0,23.0,7.909663e-05,718066460.266169,,,13460.092939009975,,,,,,5.0,5.0,,2.0,0.0,766774.1187415414,0.0
2023-08-12 00:00:00,1889.0,136814.0,1131553.0,470354.0,62241.9902995721,62241.990299572106,20086825.86446999,16998832.23313101,4654840.048376826,43587.02503937179,9386636.388522778,1285855.4109141866,7175095.898821714,12311545.522674648,13762284.862611547,3066071.9760006475,426830.70163765573,3738560.1983371275,1065396882.7129585,32325.0,0,0.0,0,0.0,6.999e-05,1379.639927940001,517.41478598,1210.75910235,43.35939226,39.00605794,3.98748402,3.25177297,1595.634405690002,0.02908999,315771.1249404068,151861110.664271,1493.74672871302,58.299824931382,218.504643734097,121.366935390746,377.925037318924,502.515606081044,38.396385119315,919.422611375227,2202.632656116079,1051.798820030697,1741.889480356447,534.685845276963,631.111609105668,1686.657552739853,0.421124201773,0.933854565549,0.790290969664,1.120608427079,0.371990292866,1.085650265445,0.919810049454,1.335205836223,0.791681188974,0.800332104328,0.914081634451,0.869645037821,1.029437556847,0.933588711509,0.790128105051,1.120132078614,0.996407798481,1.085063545948,0.935336622624,1.335029801183,0.791438428586,0.800077267016,0.924485230948,0.981627630888,1.024175763055,-0.076081359904,-31630.008298145363,460.844158240342,156.604000094541,205.037661146292,57.444579231243,4916570662.976329,4916570662.976329,949469668.0139654,26782791.354730032,1976288161.5226545,319539244.24033433,1228314857.8537126,3554614159.6111665,3930524626.625169,766703736.1202615,112187338.2995257,830107975.8547784,0.758127868176,0.758127868176,0.0,0.758127868176,-0.061351004968,-0.061351004968,0.019166257081,0.019166257081,0.314876213547,0.314876213547,-0.061351004968,0.369397819864,0.447461015295,7.0,12.0,7.0808543e-05,716926501.4709901,20086825.86446999,11538792.598757353,23649.651228600025,57652.55172533988,36906.071948569996,0.640146374169,14309.0,18.0,3.0,3.0,2.247607369612,1.0,0.0,739052.2857024018,0.0
2023-08-12 04:00:00,1167.0,76201.0,1131568.0,470058.0,30142.705383140845,30142.705383140845,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,152134139.80726117,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935099689525,0.791405184352,1.121875653891,1.000483441739,1.086846529609,0.937003363571,1.337127900209,0.792721914411,0.801375822191,0.925872624883,0.983304736992,1.025832036192,,-19268.103498658937,,260.564062564027,,,,,,,,,,,,,,,0.832200467587,0.832200467587,0.878226697445,1.710427165031,0.040760466363,0.040760466363,,,0.62502184284,0.62502184284,0.040760466363,0.083333333333,0.355113491358,1.0,9.0,7.3874313e-05,717407588.3250101,,,13349.176016860016,,,,,,5.0,5.0,,3.0,0.0,1312813.5255414234,0.0
2023-08-12 08:00:00,1943.0,34825.0,1130867.0,471467.0,695783.279987687,695783.279987687,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,151986619.9436426,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93721677824,0.793195107963,1.124308125652,1.00185325402,1.089422784302,0.93928174447,1.340037645495,0.794526097426,0.803197929686,0.927918479768,0.985721456979,1.02810518012,,-143437.91750109373,,260.821284016529,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.014087942241,0.014087942241,,,-0.120171251912,-0.120171251912,0.014087942241,0.142705870764,0.392491574381,3.0,9.0,8.4926694e-05,717052836.75559,,,17412.41197896,,,,,,3.0,3.0,,10.0,0.0,1508260.156805497,0.0
2023-08-12 12:00:00,1769.0,35481.0,1132333.0,471830.0,81009.98692972258,81009.98692972258,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,152094219.8864726,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935469651632,0.791704833977,1.121785000452,1.000192403319,1.087432466685,0.949057661363,1.337522916421,0.79304791368,0.801707616595,0.926128261493,0.982632649267,1.026171168781,,-14952.838175719706,,404.682050854584,,,,,,,,,,,,,,,-0.013022482395,-0.013022482395,0.908708870411,0.895686388016,-0.122702009936,-0.122702009936,,,-0.131598900142,-0.131598900142,-0.122702009936,0.182316465882,0.560167080129,9.0,24.0,8.6631845e-05,715521295.572827,,,16926.39487089,,,,,,4.0,4.0,,2.0,0.0,488879.09260536754,0.0
2023-08-12 16:00:00,2406.0,32986.0,1118950.0,471828.0,96198.46663770979,96198.46663770979,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,151265926.6619306,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.930832212856,0.787737844289,1.116191270542,0.995342387711,1.082063372583,0.944592915271,1.330872957121,0.789116518589,0.79773879225,0.921352688078,0.977822268575,1.021080246675,,-17995.930784940094,,448.859968540265,,,,,,,,,,,,,,,-4.389040529728,-4.389040529728,4.389040529728,0.0,0.02994198497,0.02994198497,,,-0.505807705227,-0.505807705227,0.02994198497,0.306707526793,0.737380101208,7.0,26.0,7.0848846e-05,716135004.271525,,,16343.539614170031,,,,,,2.0,2.0,,2.0,0.0,234713.82883084408,0.0
2023-08-12 20:00:00,1267.0,32325.0,1117950.0,472319.0,119319.00675578578,119319.00675578577,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,151808617.44004178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933776879694,0.790225226633,1.11970645801,0.998432683083,1.085558977759,0.947754281707,1.335051034303,0.791614114589,0.800263848807,0.924202825125,0.980994226333,1.024267162095,,-16999.289825401615,,460.844158238279,,,,,,,,,,,,,,,-0.052392482758,-0.052392482758,0.786617398262,0.734224915504,0.122702009936,0.122702009936,,,-0.082313829272,-0.082313829272,0.122702009936,0.380945622756,0.649714744276,6.0,17.0,7.1737143e-05,716245092.72078,,,10285.344988460038,,,,,,1.0,1.0,,1.0,0.0,121503.13375083858,0.0
2023-08-13 00:00:00,930.0,30850.0,1116091.0,471890.0,35590.02540815149,35590.025408151494,20087725.86441443,16998440.63485135,4655281.930410806,31311.02515645165,9386749.512696369,1240470.3168390563,7175824.0928831445,12311999.221991481,13762887.634888437,3062155.664950917,424344.59169969556,3692762.593708558,1063810503.8881674,30939.0,0,0.0,0,0.0,0.0,997.80742864,385.00217959,856.598975239999,139.47104056,42.10578095,12.36590068,3.84314119,1633.798700120002,2.78423547,228015.84078307467,151589852.3574042,1494.629410298887,59.178334433556,219.348187187679,122.258612071946,378.79442449797,503.382270463811,38.652559558566,920.347783686895,2203.021417581298,1052.738461632896,1742.463680737899,535.572733210323,631.964748934042,1958.398238949543,0.421519520428,0.932963936504,0.789483697466,1.119340669663,0.298367428799,1.084893116302,0.922739248281,1.33375604963,0.790946635047,0.799602977838,0.912236529202,0.868309495557,1.007328562815,0.932900208078,0.789470136231,1.11863512702,0.997615346093,1.084606464573,0.947086017327,1.333786420152,0.790872413252,0.799517703652,0.923260672321,0.980028304765,1.023264003123,-0.077224844205,-2564.002192046032,641.554397022844,496.575160800955,298.633953909259,57.418199352693,4916581546.980155,4916581546.980155,949688183.7665333,23963111.346633255,1975720952.5420249,306976205.3984518,1228549648.5063372,3554501705.9353495,3930361452.0832734,766508783.3267381,111594155.88087334,837100439.1165427,-1.773600459099,-1.773600459099,1.773600459099,0.0,0.0,0.0,0.27873703972,0.27873703972,-0.130397928404,-0.130397928404,0.0,0.911349547913,0.750476804864,16.0,16.0,7.2653345e-05,715768716.736358,20087725.86441443,11534010.482251976,8999.640413890005,35498.47502158964,27401.424948010004,0.771904284095,37105.0,24.0,6.0,6.0,2.148296898677,1.0,0.0,114288.0251073869,0.0
2023-08-13 04:00:00,1155.0,30589.0,1115117.0,472054.0,134212.7370567841,134212.7370567841,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,149847388.4512578,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.929365113349,0.786475434903,1.114385091859,0.995623497127,1.080517493567,0.944434378089,1.328742619639,0.787880474063,0.796493125676,0.919772975304,0.976670547305,1.019359013762,,-41316.9835589605,,502.484282022703,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.171792061715,-0.171792061715,0.0,0.070257339279,0.43908781136,2.0,10.0,7.7015036e-05,714592481.85786,,,15428.123976659952,,,,,,1.0,1.0,,1.0,0.0,113228.27234125041,0.0
2023-08-13 08:00:00,1778.0,27479.0,1112918.0,471395.0,189760.42184878702,189760.42184878705,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,149181618.69885,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.930663315786,0.787572925084,1.115893651032,0.998344297542,1.082064630733,0.94866714966,1.33054748218,0.788988026574,0.797612447988,0.920826711515,0.977928148508,1.020683447125,,-86535.47630715356,,619.351884866828,,,,,,,,,,,,,,,-1.611580133438,-1.611580133438,1.611580133438,0.0,0.0,0.0,,,-0.170995230029,-0.170995230029,0.0,0.173360590027,0.289457298543,3.0,9.0,7.2069461e-05,714794054.452329,,,5831.015727759963,,,,,,0.0,0.0,,2.0,0.0,229108.64350748033,0.0
2023-08-13 12:00:00,1459.0,25425.0,1110717.0,469866.0,233128.5061786679,233128.5061786679,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,146729549.52451438,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.934696251588,0.790984029724,1.120696687818,1.002933279226,1.086789635544,0.952938480167,1.336260665699,0.792409219608,0.801077019347,0.924803600822,0.982145754139,1.025095369978,,-37023.65533582583,,667.863944806527,,,,,,,,,,,,,,,0.745114147663,0.745114147663,1.861068964005,2.606183111668,-0.065073391836,-0.065073391836,,,-0.414131245651,-0.414131245651,-0.065073391836,0.405851783932,0.717809667222,13.0,30.0,8.2838825e-05,710367678.3537999,,,10754.687809719991,,,,,,8.0,8.0,,2.0,0.0,313093.9345165414,0.0
2023-08-13 16:00:00,2482.0,28609.0,1109391.0,470669.0,184296.16091808683,184296.1609180868,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,146418215.322762,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942448411747,0.797513698177,1.129915524185,1.009222698746,1.095825678553,0.960994037659,1.347294440145,0.798981061519,0.80772590544,0.931832465781,0.990207526692,1.027478518787,,16371.461889086073,,671.011379477635,,,,,,,,,,,,,,,3.194339573383,3.194339573383,0.0,3.194339573383,0.069107066059,0.069107066059,,,0.851051185158,0.851051185158,0.069107066059,0.12780046871,0.459378033884,6.0,17.0,7.3761622e-05,708994975.3422,,,14379.557282390037,,,,,,5.0,5.0,,5.0,0.0,642358.1856809647,0.0
2023-08-13 20:00:00,2364.0,30939.0,1107952.0,472062.0,234836.1215170685,234836.1215170685,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,144355268.07813638,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.932954615888,0.789475810265,1.118521038987,0.998835283024,1.084881302917,0.952028952235,1.333698976282,0.790937518435,0.799593313573,0.922407425383,0.980226995072,1.01714071578,,-48412.11072427382,,641.554397018887,,,,,,,,,,,,,,,0.717240154743,0.717240154743,0.0,0.717240154743,-0.083813371079,-0.083813371079,,,-0.054355636516,-0.054355636516,-0.083813371079,0.684587665046,0.753220864762,20.0,23.0,9.2192328e-05,704270110.7007179,,,11872.353027580013,,,,,,4.0,4.0,,4.0,0.0,711397.389705166,0.0
2023-08-14 00:00:00,1709.0,33692.0,1108065.0,472987.0,148095.64218530373,148095.64218530373,20088632.11462496,16998545.678399604,4649449.729881356,159579.65968539112,9386857.309495702,1247174.508515655,7171510.926865554,12292663.29111178,13763442.077393167,3062699.052128316,393263.57754327566,3659874.5055407654,1065069338.4014093,52529.0,0,0.0,0,0.0,1.00016522,3492.275241430004,411.50497841,621.76174558,159.63676946,135.92638711,15.24105751,8.20534105,4071.911897990003,3.00415388,799990.4283297609,143922167.0336562,1495.414095775111,59.572908918177,219.994408553139,122.714541423651,378.358508889232,504.10298776333,38.733604346988,921.204048190993,2205.356265554565,1053.608229491729,1743.853353039016,535.409267137555,632.748967946063,1967.585321785886,0.424772353227,0.940387340586,0.795734476749,1.127708295545,0.687258600139,1.093844726064,0.932214302847,1.344201269981,0.797287878285,0.805988435957,0.919428916755,0.870680871558,1.010839737127,0.931789973588,0.788485551877,1.117016896394,0.998208018806,1.083545159502,0.95105923563,1.332027084275,0.789952907413,0.798604419832,0.9212546123,0.978996750309,1.015902304581,-0.075362859101,-20223.608860028475,125.884665716354,528.848070331986,83.459138749169,58.237346502632,4916363646.854975,4916363646.854975,948866662.732088,53438930.59886804,1974990205.3895934,307901546.88723636,1227854115.6751575,3548389062.7513947,3930055250.8276405,766631346.1787044,103950152.20930262,833267215.539722,0.70854306221,0.70854306221,0.0,0.70854306221,0.0,0.0,0.251308003108,0.251308003108,-0.223484771686,-0.223484771686,0.0,0.126262626263,0.573559959193,2.0,14.0,0.000117017913,704795633.90587,20088632.11462496,11699086.29223323,20231.26758253003,150606.64862768675,81644.39184193974,0.542103503304,43971.0,23.0,3.0,3.0,1.508338902163,8.0,0.0,1273546.1659770757,0.0
2023-08-14 04:00:00,1621.0,37052.0,1107890.0,472896.0,308225.9346922147,308225.93469221477,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,145729656.9450608,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936917392824,0.792821169849,1.122956416879,1.000352416347,1.089480409808,0.956613876181,1.3392438684,0.794331131627,0.803004046144,0.926198946019,0.984356003773,1.021181745085,,115945.52888902347,,221.932273324926,,,,,,,,,,,,,,,0.852580487728,0.852580487728,0.0,0.852580487728,0.128036879933,0.128036879933,,,0.131259113212,0.131259113212,0.128036879933,0.270577316948,0.39702968248,5.0,12.0,0.000121504942,709669795.3228661,,,70180.67847755992,,,,,,3.0,3.0,,8.0,3.0,14087655.830640558,12090828.675467163
2023-08-14 08:00:00,2857.0,42305.0,1108222.0,475357.0,1089872.4996120064,1089872.4996120066,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,143456721.546645,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936395254045,0.792370098009,1.122302221211,0.999633522415,1.088838287215,0.956430796289,1.33830059552,0.793879412843,0.802552649752,0.925776850723,0.984652104951,1.020660066374,,179097.26434697356,,195.383068813292,,,,,,,,,,,,,,,-3.02219748497,-3.02219748497,3.02219748497,0.0,-0.277911247713,-0.277911247713,,,-1.569010938841,-1.569010938841,-0.277911247713,0.368334962206,0.622097657153,9.0,22.0,0.000101388496,704274246.865496,,,20107.28428009001,,,,,,6.0,6.0,,8.0,1.0,3005214.7780553554,1122715.7444978897
2023-08-14 12:00:00,7930.0,51789.0,1108191.0,482495.0,536452.3120200731,536452.312020073,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,141632034.0115324,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94051463405,0.795850804163,1.127358863406,1.004131722782,1.093797444224,0.961389467819,1.344145919175,0.797383462997,0.806091731385,0.929932218371,0.990199489054,1.025327917847,,-232518.19107948005,,169.65934984866,,,,,,,,,,,,,,,0.875421047211,0.875421047211,1.643918454647,2.519339501858,0.182017516524,0.182017516524,,,-0.177171399321,-0.177171399321,0.182017516524,0.444209889993,0.509912499517,18.0,24.0,0.000116482614,702104003.39751,,,27435.651945900063,,,,,,3.0,3.0,,5.0,1.0,3434137.253101949,2770441.156329308
2023-08-14 16:00:00,1677.0,53232.0,1107969.0,483098.0,790928.4672959194,790928.4672959194,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,139121944.97051,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.934103651756,0.790419459888,1.11971581766,0.995984526274,1.086429996043,0.955069242513,1.335165997982,0.791955196727,0.800596946047,0.923620943677,0.9846415811,1.013897598005,,-437893.0982415704,,132.858523350528,,,,,,,,,,,,,,,0.659907102585,0.659907102585,1.591624677181,2.251531779766,0.307120069706,0.307120069706,,,0.879193786475,0.879193786475,0.307120069706,0.192989267976,0.438624221057,8.0,23.0,8.3745636e-05,696013778.4508281,,,64570.61788554985,,,,,,5.0,5.0,,13.0,2.0,8647597.424219785,6223457.714305215
2023-08-14 20:00:00,2341.0,52529.0,1108122.0,484334.0,96829.35721091171,96829.35721091171,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,139558826.08132,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940548601857,0.795870932386,1.127086210256,1.002698807565,1.094031317845,0.961887530942,1.344387652124,0.797423368814,0.806124960097,0.929847060149,0.992489805421,1.020917099919,,-34347.855310173254,,125.884665716184,,,,,,,,,,,,,,,0.922877669334,0.922877669334,2.291995882988,3.214873552322,-0.088879723461,-0.088879723461,,,0.286187095196,0.286187095196,-0.088879723461,0.473055596508,0.885609572261,14.0,27.0,0.000103716768,697338543.9021599,,,38174.70852569003,,,,,,3.0,3.0,,14.0,0.0,5310468.159453576,0.0
2023-08-15 00:00:00,3793.0,141212.0,1138671.0,537129.0,53905.17137263473,53905.17137263474,20089519.614610728,16998963.292202823,4644525.167449126,151545.30288088194,9388095.657715281,1243984.0032527251,7169435.467389125,12293029.120173942,13763564.026054386,3059618.4976487556,385759.5641846155,3659687.3272351054,1076196240.0374703,201402.0,0,0.0,0,0.0,0.31148657,2253.091816040002,1205.14533614,1961.100281810002,472.88591408,468.50867407,96.79444819,78.95297613,2950.266367040005,43.92874501,522070.36316118867,140441087.65893656,1496.1845998262,60.08745834816,220.741564677159,123.336084557308,379.08008093484,504.774848900801,39.361283876264,921.938065146362,2206.708993337692,1054.339617451846,1744.636487048556,536.185223324857,633.382842461826,1967.811787025152,0.422406946926,0.933955723725,0.790276689971,1.119291911105,0.666253625158,1.086482021186,0.927032735385,1.334613363569,0.791794129946,0.800484254869,0.912206416643,0.864408345223,1.003534109398,0.935757475588,0.79181595201,1.121161121498,0.997458555591,1.088478443524,0.957464089119,1.33752162066,0.793363373713,0.80202141137,0.925059905975,0.988011803759,1.015717418126,-0.066760639723,6264.22231216804,132.56444926176,127.743851757848,53.162370456753,59.297183275639,4916003881.953246,4916003881.953246,948346200.5449464,51984257.85285148,1974803622.5367668,306682276.7379718,1227717493.5457704,3548261229.608026,3929588432.925999,766554625.0156906,101992140.08460498,833452391.2841686,-0.14180123806,-0.14180123806,0.881223499775,0.739422261715,-0.132200247147,-0.132200247147,0.112989453867,0.112989453867,-0.023307135829,-0.023307135829,-0.132200247147,0.351282735358,0.567460931676,7.0,14.0,3.8181908e-05,697631458.46322,20089519.614610728,11912519.26507124,22666.32424219138,190588.7468321393,169699.43170865905,0.890395862974,228542.0,11.0,1.0,1.0,2.493576718322,4.0,0.0,1570625.9208919618,0.0
2023-08-15 04:00:00,27902.0,139302.0,1139244.0,531934.0,323156.2014087648,323156.2014087648,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,143610003.969784,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.947991804861,0.802165807019,1.135770322792,1.008748017755,1.10271373792,0.969965598122,1.354941065389,0.803732822734,0.812512476407,0.937140437523,1.001416623671,1.028899759461,,58062.478602042676,,192.149561549799,,,,,,,,,,,,,,,-0.879157483578,-0.879157483578,0.879157483578,0.0,0.0,0.0,,,-0.034471047305,-0.034471047305,0.0,0.489133558891,0.684945907751,12.0,16.0,3.339006e-05,705377794.88104,,,35717.22968390001,,,,,,1.0,1.0,,13.0,1.0,4241610.431001506,1556363.0522164954
2023-08-15 08:00:00,3296.0,144199.0,1141824.0,534066.0,175969.73615573562,175969.73615573562,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,146790185.50747862,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.950225302878,0.804054884915,1.138373113263,1.008111000118,1.105311785421,0.972267390392,1.358021002378,0.805624871841,0.814466046712,0.939275542065,1.003608760724,1.031062390203,,54172.920214797174,,180.343778061937,,,,,,,,,,,,,,,-0.808346390724,-0.808346390724,1.665392518044,0.857046127319,0.0,0.0,,,0.1011882078,0.1011882078,0.0,0.436242696233,0.552854329432,12.0,18.0,-1.391546e-05,719836895.290376,,,39582.348394940156,,,,,,2.0,2.0,,15.0,0.0,3879217.9146249513,0.0
2023-08-15 12:00:00,3415.0,138002.0,1142446.0,533531.0,2195284.9071618463,2195284.907161846,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,152528118.4979518,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.957507037719,0.810212329157,1.146961979002,1.010015454227,1.113765505854,0.980072422374,1.368250042687,0.811750572052,0.820655520462,0.946167122198,1.010371748927,1.038810605555,,-606433.9616790675,,151.75232446702,,,,,,,,,,,,,,,0.769378185272,0.769378185272,0.759911358356,1.529289543629,0.0,0.0,,,-0.061445999242,-0.061445999242,0.0,0.293884172316,0.488599365209,13.0,25.0,-2.5969523e-05,732082934.1125389,,,105925.46735869,,,,,,0.0,0.0,,45.0,4.0,18747479.115751375,7287374.778226316
2023-08-15 16:00:00,1641.0,135189.0,1141531.0,532663.0,210397.6023103585,210397.6023103585,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,145981095.2903398,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.943954422835,0.798740767295,1.130622261471,0.991417528163,1.098017400937,0.966105351713,1.348754494846,0.800259967104,0.809040567178,0.932665380971,0.995944150694,1.024026229792,,46497.26192463756,,171.332323818973,,,,,,,,,,,,,,,0.072559118271,0.072559118271,2.290099024773,2.362658143044,-0.144041489925,-0.144041489925,,,-0.189736254196,-0.189736254196,-0.144041489925,0.383022566591,0.607906159125,17.0,27.0,-0.000149202371,714283499.0510501,,,86159.07077746,,,,,,3.0,3.0,,33.0,2.0,11803518.137407955,3215153.1153235924
2023-08-15 20:00:00,80502.0,201402.0,1168111.0,573721.0,324146.0417281172,324146.04172811727,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,143316621.5999604,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.934323926503,0.790588248716,1.118900753702,0.984912283771,1.086909241558,0.956874474011,1.335095576515,0.792105063707,0.800798158802,0.922749218392,0.98820952188,1.013762168106,,-148411.6481936951,,132.564449261574,,,,,,,,,,,,,,,-0.905079782009,-0.905079782009,3.202120184898,2.297040402889,0.128036879933,0.128036879933,,,-0.365853434652,-0.365853434652,0.128036879933,0.79179093487,0.795326368521,24.0,25.0,-0.000151036148,707544794.637408,,,87839.39857780078,,,,,,4.0,4.0,,27.0,4.0,14350402.795039121,4887914.345226597
2023-08-16 00:00:00,2330.0,152143.0,1169524.0,571009.0,489035.0878939727,489035.0878939728,20090232.11454876,16998151.750638444,4600345.866377467,99898.19967017297,9386827.350900866,1211889.952396636,7168618.360515116,12293697.691745305,13763496.480488438,3061248.661985987,405173.3806075557,3661403.0887992065,1014032317.7955134,123576.0,0,0.0,0,0.0,38.0,2162.432960279999,211.45605583,1067.853152100002,196.2276643,84.47524559,64.67271304,39.56988785,3126.035207100001,38.69931316,476654.79302686406,141607998.114823,1497.030938353419,59.646339557003,221.43515731665,124.063547214941,379.910312461205,505.536355559729,40.097688481968,923.092879222029,2222.807896504906,1056.100145225122,1747.264189862031,537.261566648758,634.352144450942,1970.938716170054,0.384055780646,0.850132285656,0.719288732818,1.016374326361,0.538010055348,0.989922020757,0.848360744958,1.215654954605,0.720823361827,0.728737522077,0.831599173959,0.801472381466,0.91471385058,0.932507409341,0.789046777017,1.116582230386,0.984103237688,1.084858519829,0.955262433009,1.332430240752,0.790564251476,0.799266761467,0.920946544458,0.986874194084,1.011887275256,-0.102947952909,-18404.30278039575,201.107048784456,128.573101129764,91.719492747764,55.873163948199,4914702039.81733,4914702039.81733,941316229.9428799,38615887.233427204,1972043967.6763031,297085440.6048194,1226376682.150344,3546928422.096909,3927863557.282645,765567181.4085387,105135913.46403907,832455519.1475999,-2.450868964195,-2.450868964195,3.194959044456,0.744090080261,0.045468738256,0.045468738256,-0.042736323284,-0.042736323284,-0.208112224904,-0.208112224904,0.045468738256,0.240228420053,1.258001193688,4.0,28.0,-8.1741062e-05,705622145.2120141,20090232.11454876,11225048.326935524,32349.40632801995,163190.64793383997,27107.601217019983,0.166110016476,134581.0,30.0,3.0,3.0,2.192631498056,11.0,1.0,2785630.7146707047,1324053.8671124557
