timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity_1d,dev_activity_contributors_count_7d,dormant_circulation_180d,dormant_circulation_2y,dormant_circulation_365d,dormant_circulation_3y,dormant_circulation_5y,dormant_circulation_90d,dormant_circulation_usd_180d,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_z_score,network_growth,network_profit_loss,nvt,nvt_transaction_volume,percent_of_total_supply_in_profit,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,transactions_count,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2023-11-30 04:00:00,0.0,73.0,731.0,349.0,892.855089081004,892.855089081004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.810340309485,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.181846008461,-0.181846008461,0.0,0.109649122807,0.081654456654,3.0,3.0,,,436.619513154219,,,,,,,3.0,3.0,,0.0,0.0,0.0,0.0
2023-11-30 08:00:00,0.0,73.0,731.0,349.0,124343.84008080083,124343.84008080083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-328.341794769146,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.181846008461,-0.181846008461,0.0,0.065104166667,0.049603174603,1.0,1.0,,,146.5347844,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-11-30 12:00:00,0.0,73.0,731.0,349.0,3300.545932745914,3300.545932745914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.375141680569,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.181846008461,-0.181846008461,0.0,0.056306306306,0.123721344652,2.0,5.0,,,6278.842982302499,,,,,47882.0,,5.0,5.0,,0.0,0.0,0.0,0.0
2023-11-30 16:00:00,0.0,73.0,731.0,349.0,9685.195882634407,9685.195882634405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.955070119525,,,,,,,,,,,,,,,,-0.979691147804,-0.979691147804,0.979691147804,0.0,0.0,0.0,,,-1.769060014989,-1.769060014989,0.0,0.037878787879,0.155530470592,1.0,4.0,,,399.841197304953,,,,,,,3.0,3.0,,0.0,0.0,0.0,0.0
2023-11-30 20:00:00,0.0,73.0,731.0,349.0,2262.484681399336,2262.484681399336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.199890487251,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.023346765401,0.023346765401,0.0,0.0,0.034153005464,0.0,1.0,,,149.787130415604,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-12-01 00:00:00,0.0,73.0,731.0,349.0,287.618850778754,287.618850778754,289714926.0,289714926.0,6963658.828547418,15799.35132375115,272175504.4748786,607405.9731647791,216301053.3127698,279099163.7804514,289714926.0,764820.7446712496,421860.07524503104,846785.0965458397,2418575.3206858127,58.0,0.0,0.0,3424.186101599436,393.156955469436,509.463418599436,0.090246243168,0.0,3424.186101599436,1189.267338143168,320.283545280981,155.186846287437,272.209642108312,208.171141470924,289.79703391455,320.283545280981,21.509986760266,415.568345831725,158.665182900233,297.993534682817,206.395906897204,353.271230826656,414.863464887996,18.764832717774,-0.254444011316,0.659418017527,0.659418017527,0.855070908452,1.003867028957,0.735601437412,1.013758010911,0.796786953815,0.69055310309,0.659418017527,1.051230965131,1.029807335311,1.067809192633,0.407417639039,14.0,0.53149594717,18337.14056123759,6867.318735107403,8.952284522642,153455032.12374943,153455032.12374943,2844503.2081884593,5497.106352037154,129234224.38801202,209274.26854377097,94817280.09844472,141166786.13190076,153455032.12374943,254116.33752111008,143081.5111091137,276981.41133638745,0.0,0.0,0.0,0.0,0.0,0.0,3.129385764142,3.129385764142,0.050072272415,0.050072272415,0.0,0.0,0.0,0.0,0.0,289714926.0,25936104.480081137,894.97024517685,9230.150074066287,28260.616833716052,3.06177219297,63.0,,7.0,0.0,0.0,2.670203796934,0.0,0.0,0.0,0.0
2023-12-01 04:00:00,0.0,73.0,731.0,349.0,11082.084980818678,11082.084980818678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.855112997692,,,,,,,,,,,,,,,,0.701502203941,0.701502203941,0.0,0.701502203941,0.149376359922,0.149376359922,,,0.74435072047,0.74435072047,0.149376359922,0.026041666667,0.135049780301,1.0,4.0,,,7615.843435504684,,,,,,,3.0,3.0,,0.0,0.0,0.0,0.0
2023-12-01 08:00:00,0.0,73.0,731.0,349.0,361310.36606050667,361310.36606050667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-901.679466581012,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.128036879933,-0.128036879933,,,0.076980552637,0.076980552637,-0.128036879933,0.0,0.0,0.0,0.0,,,529.694941721104,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-01 12:00:00,0.0,73.0,731.0,349.0,856531.4861741725,856531.4861741726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.080472706178,,,,,,,,,,,,,,,,0.806301772594,0.806301772594,0.0,0.806301772594,0.098695094948,0.098695094948,,,0.751155363445,0.751155363445,0.098695094948,0.0,0.032552083333,0.0,1.0,,,8684.605138988185,,,,,48650.0,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-12-01 16:00:00,0.0,73.0,731.0,349.0,2248.928437129754,2248.928437129754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18471679857,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.120034574937,-0.120034574937,,,0.02570091827,0.02570091827,-0.120034574937,0.0,0.053080709726,0.0,2.0,,,13755.266692898991,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-12-01 20:00:00,0.0,73.0,731.0,349.0,9464.903680694784,9464.903680694784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.047546855656,,,,,,,,,,,,,,,,1.543219327927,1.543219327927,0.0,1.543219327927,0.154711229919,0.154711229919,,,1.572614629441,1.572614629441,0.154711229919,0.053418803419,0.078616352201,1.0,2.0,,,10707.10743947968,,,,,,,2.0,2.0,,0.0,0.0,0.0,0.0
2023-12-02 00:00:00,0.0,73.0,731.0,349.0,5352.820549081885,5352.820549081884,289714926.0,289714926.0,1959355.26653862,11631.49122599786,272172462.2063727,606464.2351546426,216296897.57424638,279098633.7269721,289714926.0,764307.4220368466,424345.7369135603,846092.5274232503,695724.7192828623,56.0,0.0,0.0,108.1215,0.0,30.0,0.0,0.0,108.1215,38.391608464569,321.282953106223,93.570242905498,273.203901280984,209.167370719912,290.79489176389,321.282953106223,22.291650383559,416.56752875225,94.776603017588,298.969555513606,207.393223046496,354.267737720202,415.862647781752,19.546918611013,-0.25998615805,0.675823736396,0.675823736396,1.044788619268,1.001982725776,0.75393451739,1.038165011493,0.816603168493,0.707734585066,0.675823736396,1.076589326543,1.05413056003,1.093483336256,0.444723984094,19.0,7.610873419723,24907.80591850943,13453.486508322983,9.639528558819,153455202.71648476,153455202.71648476,671319.0065204203,4155.462341834267,129227440.5730664,209113.94452332082,94816390.2758521,141166445.4691619,153455202.71648476,254133.66223213266,144101.87354070367,276980.9357513011,0.0,0.0,0.0,0.0,-0.128036879933,-0.128036879933,0.05244587013,0.05244587013,-0.088189560772,-0.088189560772,-0.128036879933,0.0,0.0,0.0,0.0,289714926.0,27927153.03093161,478.598183050623,3853.347877952076,12649.603642597593,3.282756720455,61.0,,4.0,0.0,0.0,1.851401560711,0.0,0.0,0.0,0.0
2023-12-02 04:00:00,0.0,73.0,731.0,349.0,707.438163886256,707.438163886256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.871406806544,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.026674349986,-0.026674349986,,,-0.088189560772,-0.088189560772,-0.026674349986,0.052083333333,0.043402777778,1.0,1.0,,,669.786290842139,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-02 08:00:00,0.0,73.0,731.0,349.0,76264.36499087658,76264.36499087658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604326296296,,,,,,,,,,,,,,,,0.806147456169,0.806147456169,0.0,0.806147456169,0.149376359922,0.149376359922,,,0.309186296175,0.309186296175,0.149376359922,0.0,0.033602150538,0.0,1.0,,,3595.830105200435,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-12-02 12:00:00,0.0,73.0,731.0,349.0,41936.35355721172,41936.35355721172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.018111062556,,,,,,,,,,,,,,,,-0.205516517162,-0.205516517162,0.941087901592,0.73557138443,-0.144846345287,-0.144846345287,,,-0.210389114882,-0.210389114882,-0.144846345287,0.063131313131,0.121061359867,2.0,4.0,,,2121.151767971003,,,,,48854.0,,3.0,3.0,,0.0,0.0,0.0,0.0
2023-12-02 16:00:00,0.0,73.0,731.0,349.0,18064.909087724605,18064.909087724605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.564696581779,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.04333818013,0.04333818013,,,-0.105982781686,-0.105982781686,0.04333818013,0.0,0.0,0.0,0.0,,,6818.941928233075,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-02 20:00:00,0.0,73.0,731.0,349.0,29235.979528047876,29235.979528047876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.923321167826,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.105982781686,-0.105982781686,0.0,0.0,0.0,0.0,0.0,,,7850.252733907904,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-03 00:00:00,0.0,73.0,731.0,349.0,715598.5571405354,715598.5571405354,289714926.0,289714926.0,1960729.8922947645,14627.136088950356,272172022.60139585,610195.9256708581,216297143.41594127,279098608.8801501,289714926.0,767816.6126397327,376015.7772456952,841785.1519553475,693049.8118429636,63.0,0.0,0.0,3952.859501293572,924.134553333573,3784.054301293572,0.0,0.0,3952.859501293572,1397.198331284142,322.275152275281,94.251551482299,274.195467028578,210.160754024448,291.786722689052,322.275152275281,22.486040193231,417.555096509939,95.423630977024,299.951711543228,208.388417268139,355.252989649551,416.850209613778,19.882628982843,-0.255436668032,0.665596251037,0.665596251037,1.029088177381,1.002020847185,0.742532162174,1.022070093236,0.804228615549,0.697025235906,0.665596251037,1.059665283581,1.042711313766,1.07384885525,0.437340937518,10.0,-1416.508825594494,19806.67467904785,11994.868959377856,9.554753940348,153452677.2769983,153452677.2769983,671706.6496310532,5146.322656173521,129223850.55005394,210476.24615645228,94816894.86832555,141163896.11348137,153452677.2769983,255448.44576035123,127132.45942763092,276358.33606660436,0.0,0.0,0.0,0.0,0.0,0.0,-0.564278412839,-0.564278412839,-0.105982781686,-0.105982781686,0.0,0.0,0.077160493827,0.0,1.0,289714926.0,27681548.307761837,1988.600201330413,5814.169602063366,13536.497769054347,2.328191073795,57.0,,2.0,0.0,0.0,1.651262281074,0.0,0.0,0.0,0.0
2023-12-03 04:00:00,0.0,73.0,731.0,349.0,17984.661001051907,17984.661001051907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.333024223718,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.129397192937,-0.129397192937,0.0,0.0,0.0,0.0,0.0,,,106.776614540896,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-03 08:00:00,0.0,73.0,731.0,349.0,1681.195541349514,1681.195541349514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27250563226,,,,,,,,,,,,,,,,-0.729005694389,-0.729005694389,0.729005694389,0.0,-0.138706619927,-0.138706619927,,,-0.606540305837,-0.606540305837,-0.138706619927,0.0,0.026041666667,0.0,1.0,,,1750.091530452591,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-12-03 12:00:00,0.0,73.0,731.0,349.0,67857.49798029174,67857.49798029175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120.883741639115,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.128036879933,0.128036879933,,,-0.166755415852,-0.166755415852,0.128036879933,0.0,0.0,0.0,0.0,,,1374.979644145126,,,,,48834.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-03 16:00:00,0.0,73.0,731.0,349.0,750329.811861075,750329.811861075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1169.546493747438,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.010669739994,0.010669739994,,,-0.166755415852,-0.166755415852,0.010669739994,0.0,0.0,0.0,0.0,,,5561.883016670665,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-03 20:00:00,0.0,73.0,731.0,349.0,706565.4369274183,706565.4369274185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.560093112114,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.143040799917,-0.143040799917,0.0,0.0,0.016025641026,0.0,1.0,,,13370.907096682564,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-12-04 00:00:00,0.0,73.0,731.0,349.0,885.987011044983,885.987011044983,289714926.0,289714926.0,1941963.3668640852,43426.08056450251,272149859.8243611,609378.0471751731,216297044.97925934,279098602.6381793,289714926.0,752005.5336684772,352845.35731993103,842727.537809903,696361.5883877159,55.0,0.0,0.0,1129.527843776699,155.638,1129.527843776699,0.0,0.0,1129.527843776699,405.033285818694,323.272245699274,94.223169668625,275.155373536036,211.157889928076,292.78368759681,323.272245699274,23.212104388993,418.549624286316,95.172665179616,300.784667700351,209.384866053493,356.246958054882,417.844738332609,20.55074887459,-0.257047686783,0.688979482671,0.688979482671,1.066001927097,1.013687089426,0.768844341375,1.054515219542,0.832474499621,0.721512671103,0.688979482671,1.089522186404,1.073202389033,1.108742277667,0.462053254325,7.0,1.032810853892,6671.450018835449,2442.333954542723,9.989871846878,153452555.29478136,153452555.29478136,664802.4123485535,15633.501579322925,129175227.76467076,210883.93459806975,94817650.68146841,141163768.24461535,153452555.29478136,251880.47367355053,119980.95654531784,277374.2372271966,0.0,0.0,0.0,0.0,0.0,0.0,-0.31712162011,-0.31712162011,-0.136115142201,-0.136115142201,0.0,0.0,0.0,0.0,0.0,289714926.0,28942149.82867707,465.78139368531,15310.75537838456,47530.43173172762,3.104381890839,60.0,,5.0,0.0,0.0,2.731587957669,0.0,0.0,0.0,0.0
2023-12-04 04:00:00,0.0,73.0,731.0,349.0,150813.58873899607,150813.58873899607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.943059774345,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.115338169053,-0.115338169053,0.0,0.0,0.061758893281,0.0,2.0,,,53245.35438936439,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-12-04 08:00:00,0.0,73.0,731.0,349.0,317771.1589535185,317771.15895351843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.184397657843,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.115338169053,-0.115338169053,0.0,0.072472510471,0.083125568507,5.0,5.0,,,22500.759565818073,,,,,,,4.0,4.0,,0.0,0.0,0.0,0.0
2023-12-04 12:00:00,0.0,73.0,731.0,349.0,118461.1441578429,118461.1441578429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-300.629356306032,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014738752456,0.014738752456,0.0,0.0,0.0,0.0,0.0,,,1518.681670288801,,,,,48796.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-04 16:00:00,0.0,73.0,731.0,349.0,137388.36516941385,137388.36516941385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.175687936556,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014738752456,0.014738752456,0.0,0.0,0.0,0.0,0.0,,,3357.784947718631,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-04 20:00:00,0.0,73.0,731.0,349.0,116758.20808773708,116758.20808773708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125.688816846905,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014738752456,0.014738752456,0.0,0.0,0.0,0.0,0.0,,,37533.796751891496,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-05 00:00:00,0.0,73.0,731.0,349.0,42902.71913124615,42902.71913124615,289714926.0,289714926.0,1930588.6638779342,19232.186564503063,272140972.5592324,601676.2599270926,216295481.13941586,279098500.10652095,289714926.0,755815.3184118271,184028.07072834112,840730.2448585024,707022.6821659751,68.0,0.0,0.0,2504.993153548267,719.222925634118,1306.840373040567,0.0,0.0,3085.392515138059,917.381838693466,324.267865975402,94.396313886849,276.136066690793,212.152457967022,293.778846584883,324.267865975402,23.624827054078,419.543328133528,95.234345006993,301.712104364346,210.380387447607,357.239024662598,418.838440369575,21.049340789417,-0.259135128142,0.6974845289,0.6974845289,1.0798464755,1.008419505953,0.778428731376,1.065928231569,0.842740641012,0.730420103535,0.6974845289,1.101875769154,1.061425012821,1.119461996248,0.498771980367,16.0,29.027427761186,15064.065909943292,6391.675507165798,10.117968363184,153451144.21334618,153451144.21334618,660482.8969016075,7045.653240337764,129154313.36318801,208530.09962819229,94817248.31123205,141162266.9558483,153451144.21334618,253406.0016003931,64051.39531352949,277447.7173486713,0.720326125622,0.720326125622,0.0,0.720326125622,0.146708924923,0.146708924923,3.246248537919,3.246248537919,1.472693941165,1.472693941165,0.146708924923,0.0,0.040849673203,0.0,1.0,289714926.0,29313264.556101855,2301.613149256469,4396.457562524633,23811.09254450553,5.415972338155,67.0,,6.0,1.0,1.0,2.356825826507,0.0,0.0,0.0,0.0
2023-12-05 04:00:00,0.0,73.0,731.0,349.0,498647.7116682261,498647.71166822605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-731.873054420552,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.128036879933,-0.128036879933,,,0.00107543354,0.00107543354,-0.128036879933,0.0,0.048449612403,0.0,1.0,,,6388.018025584893,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-05 08:00:00,0.0,73.0,731.0,349.0,23165.489826830977,23165.489826830977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.141890246911,,,,,,,,,,,,,,,,0.869441509247,0.869441509247,0.0,0.869441509247,-0.006178557466,-0.006178557466,,,1.175389112516,1.175389112516,-0.006178557466,0.0,0.037202380952,0.0,1.0,,,22783.939109772633,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-12-05 12:00:00,0.0,73.0,731.0,349.0,289915.5446901842,289915.5446901841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.297093833196,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.042678959978,-0.042678959978,,,-0.081602853114,-0.081602853114,-0.042678959978,0.0,0.017655367232,0.0,1.0,,,3846.536565204433,,,,,48857.0,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-12-05 16:00:00,0.0,73.0,731.0,349.0,311193.4836369541,311193.4836369541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-807.830520881865,,,,,,,,,,,,,,,,1.518246769905,1.518246769905,0.0,1.518246769905,0.050681264973,0.050681264973,,,1.640388182214,1.640388182214,0.050681264973,0.0,0.021043771044,0.0,1.0,,,7527.070237138885,,,,,,,2.0,1.0,,0.0,0.0,0.0,0.0
2023-12-05 20:00:00,0.0,73.0,731.0,349.0,103046.42862262344,103046.42862262345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.155728266287,,,,,,,,,,,,,,,,0.972563505173,0.972563505173,0.0,0.972563505173,0.069353309964,0.069353309964,,,0.387145202866,0.387145202866,0.069353309964,0.020627062706,0.035177400969,1.0,2.0,,,2479.736908472576,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-12-06 00:00:00,0.0,73.0,731.0,349.0,5174.524400716369,5174.524400716369,289714926.0,289714926.0,1919505.7757505774,17944.65360595807,272136066.558969,598817.5293806922,216293145.7069385,279098439.1580659,289714926.0,757319.5639139485,74904.82627252134,842186.1033033459,705753.68113688,62.0,0.0,0.0,2105.992088769653,200.0,905.731483,0.0,0.0,2246.369086189095,774.319977502095,325.264505054976,94.670475195937,277.124413069458,213.147234304317,294.775182940131,325.264505054976,24.443621829494,420.539546424785,95.379495242283,302.672083901725,211.376258354307,358.234592286473,419.834657997941,21.856157734834,-0.26100405948,0.706562600791,0.706562600791,1.094646032238,1.003779102463,0.788612371364,1.078210929805,0.853701469897,0.739927005986,0.706562600791,1.114705529377,1.031737015482,1.132451913256,0.505995835562,12.0,28.144511735544,16144.91604919069,7288.207986173133,10.267067688158,153451073.8949303,153451073.8949303,656244.1177586913,6690.316092502515,129143402.6813023,207845.4313697063,94817049.16548018,141162141.0355014,153451073.8949303,254254.54694976623,27170.053698973512,278315.8940617083,0.0,0.0,0.0,0.0,-0.120034574937,-0.120034574937,-0.619459735406,-0.619459735406,-0.215075246292,-0.215075246292,-0.120034574937,0.0,0.0,0.0,0.0,289714926.0,29745227.555117458,3092.533860467776,3629.77720911234,19209.38779155293,5.292167173051,73.0,,3.0,0.0,0.0,2.215210663557,0.0,0.0,0.0,0.0
2023-12-06 04:00:00,0.0,73.0,731.0,349.0,436879.26633579854,436879.26633579854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-168.93677670711,,,,,,,,,,,,,,,,0.878821730614,0.878821730614,0.0,0.878821730614,0.0,0.0,,,-0.215075246292,-0.215075246292,0.0,0.0,0.091948540406,0.0,3.0,,,2243.918888686467,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-12-06 08:00:00,0.0,73.0,731.0,349.0,67959.89098609786,67959.89098609786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.971360653652,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.215075246292,-0.215075246292,0.0,0.0,0.0,0.0,0.0,,,1832.957318192596,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-06 12:00:00,0.0,73.0,731.0,349.0,65184.42146227244,65184.42146227245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.065945819479,,,,,,,,,,,,,,,,0.722282230854,0.722282230854,0.0,0.722282230854,0.093360224951,0.093360224951,,,0.542628118337,0.542628118337,0.093360224951,0.0,0.042521389547,0.0,2.0,,,1634.305031434776,,,,,48906.0,,2.0,1.0,,0.0,0.0,0.0,0.0
2023-12-06 16:00:00,0.0,73.0,731.0,349.0,382280.0193273613,382280.01932736137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.229692406792,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.093360224951,-0.093360224951,,,-0.250829346097,-0.250829346097,-0.093360224951,0.0,0.0,0.0,0.0,,,30251.73233438725,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-12-06 20:00:00,0.0,73.0,731.0,349.0,16230.690013893485,16230.690013893485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28146316563,,,,,,,,,,,,,,,,-2.234676837921,-2.234676837921,2.234676837921,0.0,0.0,0.0,,,-0.250829346097,-0.250829346097,0.0,0.0,0.074996104098,0.0,3.0,,,695.740588582775,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
